user_id,item_id,time,type,cate,brand
232365,115851,2016/2/1 0:09,1,8,885
284981,163680,2016/2/1 0:09,6,4,306
232365,115851,2016/2/1 0:09,1,8,885
242795,152478,2016/2/1 0:09,1,8,306
284981,163680,2016/2/1 0:09,6,4,306
261505,88126,2016/2/1 0:09,1,4,923
207684,70411,2016/2/1 0:09,6,4,231
261505,88126,2016/2/1 0:09,1,4,923
242795,152478,2016/2/1 0:09,1,8,306
242795,152478,2016/2/1 0:09,6,8,306
207684,70411,2016/2/1 0:09,1,4,231
207684,70411,2016/2/1 0:09,6,4,231
242795,152478,2016/2/1 0:09,1,8,306
261505,88126,2016/2/1 0:09,6,4,923
261505,88126,2016/2/1 0:09,6,4,923
242795,152478,2016/2/1 0:09,6,8,306
242795,152478,2016/2/1 0:09,6,8,306
207684,70411,2016/2/1 0:09,6,4,231
242795,152478,2016/2/1 0:09,6,8,306
207684,70411,2016/2/1 0:09,6,4,231
261505,88126,2016/2/1 0:09,6,4,923
242795,152478,2016/2/1 0:09,1,8,306
207684,70411,2016/2/1 0:09,1,4,231
233078,54209,2016/2/1 0:09,2,6,306
233804,5888,2016/2/1 0:09,3,4,519
203395,87630,2016/2/1 0:09,6,4,885
235133,102034,2016/2/1 0:09,1,5,78
258046,145460,2016/2/1 0:09,6,6,78
235133,130947,2016/2/1 0:09,6,5,78
235133,130947,2016/2/1 0:09,1,5,78
235133,130947,2016/2/1 0:09,1,5,78
235133,102034,2016/2/1 0:09,6,5,78
235133,140908,2016/2/1 0:09,6,5,78
235133,140908,2016/2/1 0:09,6,5,78
235133,102034,2016/2/1 0:09,1,5,78
235133,140908,2016/2/1 0:09,6,5,78
284771,167184,2016/2/1 0:09,1,8,489
284771,123263,2016/2/1 0:09,1,8,214
284771,123263,2016/2/1 0:09,1,8,214
284771,123263,2016/2/1 0:09,6,8,214
284771,123263,2016/2/1 0:09,6,8,214
284771,167184,2016/2/1 0:09,6,8,489
266704,99415,2016/2/1 0:09,3,5,479
284771,167184,2016/2/1 0:09,6,8,489
284771,167184,2016/2/1 0:09,1,8,489
304461,155998,2016/2/1 0:09,6,4,581
284499,14163,2016/2/1 0:09,6,8,306
304461,95309,2016/2/1 0:09,1,4,658
304461,155998,2016/2/1 0:09,1,4,581
304461,155998,2016/2/1 0:09,1,4,581
304461,155998,2016/2/1 0:09,6,4,581
284499,14163,2016/2/1 0:09,1,8,306
284499,14163,2016/2/1 0:09,1,8,306
304461,95309,2016/2/1 0:09,1,4,658
304461,155998,2016/2/1 0:09,6,4,581
304461,155998,2016/2/1 0:09,6,4,581
235443,36692,2016/2/1 0:09,1,4,174
235443,36692,2016/2/1 0:09,1,4,174
235443,36692,2016/2/1 0:09,1,4,174
235443,36692,2016/2/1 0:09,1,4,174
241091,51852,2016/2/1 0:09,1,4,306
286056,11487,2016/2/1 0:09,6,5,404
286056,11487,2016/2/1 0:09,6,5,404
241091,51852,2016/2/1 0:09,1,4,306
286056,11487,2016/2/1 0:09,1,5,404
286056,11487,2016/2/1 0:09,1,5,404
287367,113202,2016/2/1 0:09,1,8,214
250853,98445,2016/2/1 0:09,1,4,581
250561,45034,2016/2/1 0:09,1,8,545
250561,45034,2016/2/1 0:09,1,8,545
250561,45034,2016/2/1 0:09,6,8,545
245189,7199,2016/2/1 0:09,2,4,306
287367,113202,2016/2/1 0:09,1,8,214
250561,45034,2016/2/1 0:09,6,8,545
231719,140741,2016/2/1 0:09,6,7,587
231719,140741,2016/2/1 0:09,1,7,587
231719,140741,2016/2/1 0:09,6,7,587
231719,140741,2016/2/1 0:09,6,7,587
231719,140741,2016/2/1 0:09,1,7,587
283106,4732,2016/2/1 0:09,1,6,375
281004,26372,2016/2/1 0:09,1,8,489
281004,26372,2016/2/1 0:09,1,8,489
281004,26372,2016/2/1 0:09,6,8,489
281004,26372,2016/2/1 0:09,6,8,489
283106,4732,2016/2/1 0:09,1,6,375
283106,37057,2016/2/1 0:09,6,6,489
283106,37057,2016/2/1 0:09,1,6,489
283106,37057,2016/2/1 0:09,1,6,489
276612,117144,2016/2/1 0:09,6,4,885
283106,37057,2016/2/1 0:09,6,6,489
283106,37057,2016/2/1 0:09,6,6,489
283106,37057,2016/2/1 0:09,6,6,489
281004,26372,2016/2/1 0:09,6,8,489
276612,117144,2016/2/1 0:09,1,4,885
276612,117144,2016/2/1 0:09,6,4,885
276612,117144,2016/2/1 0:09,1,4,885
276612,113675,2016/2/1 0:09,1,4,453
276612,113675,2016/2/1 0:09,1,4,453
263388,109728,2016/2/1 0:09,6,8,489
263388,109728,2016/2/1 0:09,1,8,489
219117,60755,2016/2/1 0:09,3,6,489
250853,155998,2016/2/1 0:09,6,4,581
263388,109728,2016/2/1 0:09,6,8,489
263388,109728,2016/2/1 0:09,6,8,489
263388,109728,2016/2/1 0:09,1,8,489
268284,98634,2016/2/1 0:09,6,4,581
233078,54209,2016/2/1 0:09,6,6,306
268284,98634,2016/2/1 0:09,1,4,581
233078,54209,2016/2/1 0:09,6,6,306
268284,98634,2016/2/1 0:09,1,4,581
233078,54209,2016/2/1 0:09,1,6,306
268284,98634,2016/2/1 0:09,6,4,581
268284,98634,2016/2/1 0:09,6,4,581
233078,54209,2016/2/1 0:09,1,6,306
250853,155998,2016/2/1 0:09,6,4,581
284981,163680,2016/2/1 0:09,6,4,306
284981,163680,2016/2/1 0:09,1,4,306
250536,157601,2016/2/1 0:09,1,7,80
250536,157601,2016/2/1 0:09,6,7,80
250536,157601,2016/2/1 0:09,1,7,80
250536,102735,2016/2/1 0:09,1,7,80
284981,163680,2016/2/1 0:09,6,4,306
250536,102735,2016/2/1 0:09,1,7,80
250536,116441,2016/2/1 0:09,1,7,80
250536,116441,2016/2/1 0:09,1,7,80
242827,168230,2016/2/1 0:09,1,8,214
217033,97474,2016/2/1 0:09,1,4,658
217033,97474,2016/2/1 0:09,6,4,658
217033,97474,2016/2/1 0:09,6,4,658
242827,168230,2016/2/1 0:09,1,8,214
217033,97474,2016/2/1 0:09,6,4,658
242827,63006,2016/2/1 0:09,1,8,214
242827,63006,2016/2/1 0:09,1,8,214
217033,97474,2016/2/1 0:09,1,4,658
217033,97474,2016/2/1 0:09,6,4,658
245641,58756,2016/2/1 0:09,6,6,165
245641,58756,2016/2/1 0:09,1,6,165
245641,58756,2016/2/1 0:09,6,6,165
226933,155223,2016/2/1 0:09,6,9,640
245641,58756,2016/2/1 0:09,6,6,165
245641,58756,2016/2/1 0:09,1,6,165
245641,58756,2016/2/1 0:09,1,6,165
245641,58756,2016/2/1 0:09,1,6,165
226933,155223,2016/2/1 0:09,6,9,640
258046,145460,2016/2/1 0:09,1,6,78
258046,28870,2016/2/1 0:09,6,6,263
258046,145460,2016/2/1 0:09,1,6,78
258046,28870,2016/2/1 0:09,1,6,263
258046,28870,2016/2/1 0:09,6,6,263
258046,87127,2016/2/1 0:09,6,6,78
258046,145460,2016/2/1 0:09,6,6,78
258046,87127,2016/2/1 0:09,1,6,78
258046,87127,2016/2/1 0:09,6,6,78
258046,87127,2016/2/1 0:09,1,6,78
258046,28870,2016/2/1 0:09,1,6,263
230286,140921,2016/2/1 0:09,1,4,174
230286,140921,2016/2/1 0:09,1,4,174
230286,140921,2016/2/1 0:09,1,4,174
230286,140921,2016/2/1 0:09,6,4,174
230286,140921,2016/2/1 0:09,6,4,174
230286,140921,2016/2/1 0:09,1,4,174
230286,140921,2016/2/1 0:09,6,4,174
286056,97149,2016/2/1 0:09,1,5,124
249028,9112,2016/2/1 0:09,1,5,78
249028,9112,2016/2/1 0:09,6,5,78
286056,97149,2016/2/1 0:09,6,5,124
249028,9112,2016/2/1 0:09,6,5,78
286056,97149,2016/2/1 0:09,1,5,124
249028,9112,2016/2/1 0:09,6,5,78
249028,9112,2016/2/1 0:09,6,5,78
286056,97149,2016/2/1 0:09,6,5,124
249028,9112,2016/2/1 0:09,1,5,78
222956,14163,2016/2/1 0:09,6,8,306
222956,14163,2016/2/1 0:09,6,8,306
222956,14163,2016/2/1 0:09,1,8,306
222956,14163,2016/2/1 0:09,1,8,306
277612,54209,2016/2/1 0:09,1,6,306
277612,54209,2016/2/1 0:09,1,6,306
266704,58789,2016/2/1 0:09,3,7,56
242679,16146,2016/2/1 0:09,1,7,56
222222,168828,2016/2/1 0:09,1,7,306
242679,16146,2016/2/1 0:09,1,7,56
292773,102166,2016/2/1 0:09,6,6,375
292773,102166,2016/2/1 0:09,1,6,375
292773,102166,2016/2/1 0:09,6,6,375
292773,102166,2016/2/1 0:09,1,6,375
222222,168828,2016/2/1 0:09,6,7,306
222222,168828,2016/2/1 0:09,6,7,306
242679,16146,2016/2/1 0:09,6,7,56
242679,16146,2016/2/1 0:09,6,7,56
222222,168828,2016/2/1 0:09,1,7,306
242679,16146,2016/2/1 0:09,6,7,56
267196,56550,2016/2/1 0:09,1,6,124
267196,56550,2016/2/1 0:09,1,6,124
267196,56550,2016/2/1 0:09,6,6,124
267196,56550,2016/2/1 0:09,6,6,124
267196,56550,2016/2/1 0:09,6,6,124
267196,56550,2016/2/1 0:09,6,6,124
223666,128416,2016/2/1 0:09,1,6,306
245189,7199,2016/2/1 0:09,6,4,306
223666,128416,2016/2/1 0:09,1,6,306
245189,7199,2016/2/1 0:09,1,4,306
245189,7199,2016/2/1 0:09,1,4,306
284981,163680,2016/2/1 0:09,6,4,306
245189,7199,2016/2/1 0:09,6,4,306
233804,166876,2016/2/1 0:09,3,8,693
245189,7199,2016/2/1 0:09,6,4,306
245189,7199,2016/2/1 0:09,6,4,306
218351,45656,2016/2/1 0:09,1,9,640
291777,120803,2016/2/1 0:09,6,4,375
218351,45656,2016/2/1 0:09,1,9,640
218351,45656,2016/2/1 0:09,1,9,640
218351,45656,2016/2/1 0:09,1,9,640
291777,120803,2016/2/1 0:09,6,4,375
246224,66968,2016/2/1 0:09,6,4,231
246224,66968,2016/2/1 0:09,1,4,231
246224,66968,2016/2/1 0:09,1,4,231
246224,66968,2016/2/1 0:09,6,4,231
226349,37957,2016/2/1 0:09,1,8,489
207684,70411,2016/2/1 0:09,6,4,231
226349,37957,2016/2/1 0:09,1,8,489
256263,107162,2016/2/1 0:09,3,4,581
226791,163550,2016/2/1 0:09,6,4,306
284771,32465,2016/2/1 0:09,6,8,489
284771,126906,2016/2/1 0:09,1,8,403
226791,163550,2016/2/1 0:09,6,4,306
226791,163550,2016/2/1 0:09,1,4,306
284771,32465,2016/2/1 0:09,6,8,489
284771,126906,2016/2/1 0:09,6,8,403
226791,163550,2016/2/1 0:09,6,4,306
226791,163550,2016/2/1 0:09,6,4,306
284771,126906,2016/2/1 0:09,1,8,403
226791,163550,2016/2/1 0:09,6,4,306
284771,126906,2016/2/1 0:09,6,8,403
266704,7295,2016/2/1 0:09,3,4,199
226791,163550,2016/2/1 0:09,1,4,306
221519,145586,2016/2/1 0:09,1,9,630
233078,54209,2016/2/1 0:09,1,6,306
233078,54209,2016/2/1 0:09,1,6,306
221519,145586,2016/2/1 0:09,1,9,630
266704,103594,2016/2/1 0:09,3,4,800
235133,130947,2016/2/1 0:09,6,5,78
283106,37057,2016/2/1 0:09,1,6,489
235133,130947,2016/2/1 0:09,6,5,78
283106,37057,2016/2/1 0:09,1,6,489
235133,130947,2016/2/1 0:09,6,5,78
235857,32796,2016/2/1 0:09,6,4,675
235857,32796,2016/2/1 0:09,1,4,675
235857,32796,2016/2/1 0:09,6,4,675
235857,32796,2016/2/1 0:09,1,4,675
235857,32796,2016/2/1 0:09,6,4,675
227138,161251,2016/2/1 0:09,1,9,630
241091,51852,2016/2/1 0:09,6,4,306
227138,161251,2016/2/1 0:09,6,9,630
227138,161251,2016/2/1 0:09,6,9,630
241091,51852,2016/2/1 0:09,6,4,306
241091,111778,2016/2/1 0:09,6,4,306
241091,51852,2016/2/1 0:09,6,4,306
241091,111778,2016/2/1 0:09,6,4,306
241091,111778,2016/2/1 0:09,1,4,306
241091,111778,2016/2/1 0:09,1,4,306
241091,51852,2016/2/1 0:09,6,4,306
241091,51852,2016/2/1 0:09,6,4,306
241091,111778,2016/2/1 0:09,6,4,306
241091,111778,2016/2/1 0:09,6,4,306
241091,51852,2016/2/1 0:09,6,4,306
227138,161251,2016/2/1 0:09,1,9,630
250561,144549,2016/2/1 0:09,6,8,545
250561,144549,2016/2/1 0:09,1,8,545
250561,144549,2016/2/1 0:09,1,8,545
250561,144549,2016/2/1 0:09,6,8,545
266704,46059,2016/2/1 0:09,3,4,174
231719,24979,2016/2/1 0:09,1,7,842
231719,24979,2016/2/1 0:09,6,7,842
231719,24979,2016/2/1 0:09,1,7,842
231719,24979,2016/2/1 0:09,6,7,842
231719,24979,2016/2/1 0:09,6,7,842
291101,145328,2016/2/1 0:09,1,9,842
291101,145328,2016/2/1 0:09,6,9,842
291101,145328,2016/2/1 0:09,1,9,842
291101,145328,2016/2/1 0:09,6,9,842
291101,145328,2016/2/1 0:09,6,9,842
266434,45980,2016/2/1 0:09,6,6,78
266434,45980,2016/2/1 0:09,1,6,78
266434,45980,2016/2/1 0:09,6,6,78
217033,124256,2016/2/1 0:09,6,4,800
299678,156,2016/2/1 0:09,1,6,261
299678,156,2016/2/1 0:09,1,6,261
217033,124256,2016/2/1 0:09,1,4,800
217033,124256,2016/2/1 0:09,1,4,800
217033,124256,2016/2/1 0:09,6,4,800
236164,111981,2016/2/1 0:09,6,5,800
236164,111981,2016/2/1 0:09,1,5,800
236164,111981,2016/2/1 0:09,1,5,800
299678,156,2016/2/1 0:09,6,6,261
281136,126641,2016/2/1 0:09,6,4,453
217033,124256,2016/2/1 0:09,6,4,800
299678,156,2016/2/1 0:09,6,6,261
281136,126641,2016/2/1 0:09,1,4,453
299678,156,2016/2/1 0:09,6,6,261
281136,126641,2016/2/1 0:09,1,4,453
236164,111981,2016/2/1 0:09,6,5,800
299678,156,2016/2/1 0:09,6,6,261
217033,124256,2016/2/1 0:09,6,4,800
266704,63231,2016/2/1 0:09,3,4,174
236164,111981,2016/2/1 0:09,6,5,800
236164,111981,2016/2/1 0:09,6,5,800
281136,126641,2016/2/1 0:09,6,4,453
281136,126641,2016/2/1 0:09,6,4,453
262314,70411,2016/2/1 0:09,6,4,231
242795,43062,2016/2/1 0:09,1,8,306
242795,43062,2016/2/1 0:09,6,8,306
262314,70411,2016/2/1 0:09,1,4,231
262314,70411,2016/2/1 0:09,6,4,231
242795,43062,2016/2/1 0:09,6,8,306
242795,43062,2016/2/1 0:09,1,8,306
262314,70411,2016/2/1 0:09,1,4,231
262314,70411,2016/2/1 0:09,6,4,231
200535,108399,2016/2/1 0:09,2,8,403
242795,43062,2016/2/1 0:09,6,8,306
262314,70411,2016/2/1 0:09,6,4,231
235133,49474,2016/2/1 0:09,1,5,479
235133,49474,2016/2/1 0:09,6,5,479
235133,49474,2016/2/1 0:09,6,5,479
235133,49474,2016/2/1 0:09,1,5,479
235133,49474,2016/2/1 0:09,6,5,479
265960,166536,2016/2/1 0:09,1,9,302
265960,166536,2016/2/1 0:09,6,9,302
265960,166536,2016/2/1 0:09,6,9,302
265960,166536,2016/2/1 0:09,6,9,302
265960,166536,2016/2/1 0:09,6,9,302
265960,166536,2016/2/1 0:09,1,9,302
249028,9112,2016/2/1 0:09,6,5,78
232365,115851,2016/2/1 0:09,1,8,885
232365,115851,2016/2/1 0:09,1,8,885
232365,115851,2016/2/1 0:09,1,8,885
232365,115851,2016/2/1 0:09,1,8,885
217091,126394,2016/2/1 0:09,6,8,545
217091,126394,2016/2/1 0:09,1,8,545
217091,126394,2016/2/1 0:09,6,8,545
301854,13891,2016/2/1 0:10,4,4,174
301854,13891,2016/2/1 0:10,4,4,174
217798,2100,2016/2/1 0:10,1,4,800
217798,2100,2016/2/1 0:10,1,4,800
284981,163680,2016/2/1 0:10,4,4,306
217798,2100,2016/2/1 0:10,6,4,800
246290,125188,2016/2/1 0:10,1,5,479
217033,155792,2016/2/1 0:10,2,4,453
242848,169331,2016/2/1 0:10,1,7,587
284499,14163,2016/2/1 0:10,6,8,306
242848,169331,2016/2/1 0:10,1,7,587
284499,14163,2016/2/1 0:10,6,8,306
246290,125188,2016/2/1 0:10,6,5,479
246290,125188,2016/2/1 0:10,6,5,479
246290,125188,2016/2/1 0:10,1,5,479
284499,14163,2016/2/1 0:10,1,8,306
284499,14163,2016/2/1 0:10,1,8,306
246290,125188,2016/2/1 0:10,6,5,479
223666,85687,2016/2/1 0:10,1,6,306
223666,85687,2016/2/1 0:10,1,6,306
200535,108399,2016/2/1 0:10,6,8,403
200535,108399,2016/2/1 0:10,6,8,403
268752,81462,2016/2/1 0:10,1,8,489
268752,81462,2016/2/1 0:10,6,8,489
242827,79636,2016/2/1 0:10,1,8,489
242827,79636,2016/2/1 0:10,6,8,489
242827,79636,2016/2/1 0:10,1,8,489
242827,79636,2016/2/1 0:10,6,8,489
242827,79636,2016/2/1 0:10,6,8,489
242827,79636,2016/2/1 0:10,6,8,489
267196,86227,2016/2/1 0:10,1,6,124
267196,86227,2016/2/1 0:10,1,6,124
267196,86227,2016/2/1 0:10,6,6,124
267196,86227,2016/2/1 0:10,6,6,124
267196,86227,2016/2/1 0:10,6,6,124
267196,86227,2016/2/1 0:10,6,6,124
284771,36240,2016/2/1 0:10,6,8,489
284771,36240,2016/2/1 0:10,1,8,489
284771,36240,2016/2/1 0:10,1,8,489
284771,36240,2016/2/1 0:10,6,8,489
284771,32465,2016/2/1 0:10,1,8,489
284771,32465,2016/2/1 0:10,1,8,489
217798,2100,2016/2/1 0:10,6,4,800
217798,2100,2016/2/1 0:10,6,4,800
217798,2100,2016/2/1 0:10,6,4,800
217349,77109,2016/2/1 0:10,6,4,174
217798,2100,2016/2/1 0:10,1,4,800
217798,2100,2016/2/1 0:10,6,4,800
217798,2100,2016/2/1 0:10,6,4,800
217798,2100,2016/2/1 0:10,6,4,800
217798,2100,2016/2/1 0:10,1,4,800
217798,2100,2016/2/1 0:10,6,4,800
221519,145586,2016/2/1 0:10,1,9,630
221519,145586,2016/2/1 0:10,1,9,630
283106,146353,2016/2/1 0:10,1,6,174
283106,146353,2016/2/1 0:10,6,6,174
304461,78894,2016/2/1 0:10,6,4,375
304461,78894,2016/2/1 0:10,6,4,375
304461,78894,2016/2/1 0:10,1,4,375
304461,78894,2016/2/1 0:10,6,4,375
283106,146353,2016/2/1 0:10,6,6,174
304461,155998,2016/2/1 0:10,1,4,581
304461,155998,2016/2/1 0:10,1,4,581
283106,146353,2016/2/1 0:10,1,6,174
304461,78894,2016/2/1 0:10,1,4,375
283106,146353,2016/2/1 0:10,6,6,174
304461,78894,2016/2/1 0:10,6,4,375
217033,155792,2016/2/1 0:10,1,4,453
217033,155792,2016/2/1 0:10,6,4,453
217033,155792,2016/2/1 0:10,6,4,453
217033,155792,2016/2/1 0:10,6,4,453
217091,126394,2016/2/1 0:10,6,8,545
217033,155792,2016/2/1 0:10,6,4,453
217033,155792,2016/2/1 0:10,1,4,453
247689,9112,2016/2/1 0:10,1,5,78
267212,125699,2016/2/1 0:10,6,5,489
267212,125699,2016/2/1 0:10,6,5,489
264843,86246,2016/2/1 0:10,1,5,124
267212,125699,2016/2/1 0:10,1,5,489
267212,125699,2016/2/1 0:10,6,5,489
267212,125699,2016/2/1 0:10,1,5,489
267212,125699,2016/2/1 0:10,6,5,489
267212,125699,2016/2/1 0:10,6,5,489
264843,86246,2016/2/1 0:10,6,5,124
267212,125699,2016/2/1 0:10,6,5,489
264843,86246,2016/2/1 0:10,6,5,124
233078,54209,2016/2/1 0:10,1,6,306
233078,54209,2016/2/1 0:10,1,6,306
233078,54209,2016/2/1 0:10,1,6,306
233078,54209,2016/2/1 0:10,6,6,306
233078,54209,2016/2/1 0:10,6,6,306
247689,9112,2016/2/1 0:10,6,5,78
217091,40336,2016/2/1 0:10,1,8,545
233078,54209,2016/2/1 0:10,1,6,306
233078,54209,2016/2/1 0:10,6,6,306
233078,54209,2016/2/1 0:10,6,6,306
230286,63006,2016/2/1 0:10,6,8,214
230286,63006,2016/2/1 0:10,1,8,214
230286,63006,2016/2/1 0:10,1,8,214
230286,63006,2016/2/1 0:10,6,8,214
224078,16146,2016/2/1 0:10,1,7,56
224078,16146,2016/2/1 0:10,1,7,56
247689,9112,2016/2/1 0:10,6,5,78
217033,18585,2016/2/1 0:10,3,5,159
277612,54209,2016/2/1 0:10,6,6,306
281136,68718,2016/2/1 0:10,6,4,752
281136,68718,2016/2/1 0:10,6,4,752
281136,126641,2016/2/1 0:10,1,4,453
277612,54209,2016/2/1 0:10,6,6,306
277612,54209,2016/2/1 0:10,6,6,306
281136,68718,2016/2/1 0:10,6,4,752
281136,126641,2016/2/1 0:10,6,4,453
277612,54209,2016/2/1 0:10,1,6,306
277612,54209,2016/2/1 0:10,6,6,306
277612,54209,2016/2/1 0:10,6,6,306
277612,54209,2016/2/1 0:10,1,6,306
281136,126641,2016/2/1 0:10,1,4,453
281136,68718,2016/2/1 0:10,1,4,752
281136,68718,2016/2/1 0:10,1,4,752
247689,9112,2016/2/1 0:10,1,5,78
218197,114568,2016/2/1 0:10,6,5,479
266704,45678,2016/2/1 0:10,3,7,489
218197,114568,2016/2/1 0:10,1,5,479
218197,114568,2016/2/1 0:10,1,5,479
218197,114568,2016/2/1 0:10,6,5,479
262314,70411,2016/2/1 0:10,6,4,231
268752,47895,2016/2/1 0:10,1,8,489
247689,9112,2016/2/1 0:10,6,5,78
217091,126394,2016/2/1 0:10,6,8,545
226933,155223,2016/2/1 0:10,6,9,640
268752,81462,2016/2/1 0:10,6,8,489
265960,160926,2016/2/1 0:10,1,9,800
265960,160926,2016/2/1 0:10,6,9,800
268752,47895,2016/2/1 0:10,6,8,489
265960,160926,2016/2/1 0:10,1,9,800
265960,160926,2016/2/1 0:10,6,9,800
265960,160926,2016/2/1 0:10,6,9,800
249028,9112,2016/2/1 0:10,1,5,78
267196,92145,2016/2/1 0:10,1,6,124
267196,92145,2016/2/1 0:10,1,6,124
267196,92145,2016/2/1 0:10,1,6,124
249028,9112,2016/2/1 0:10,1,5,78
267196,92145,2016/2/1 0:10,6,6,124
267196,92145,2016/2/1 0:10,1,6,124
217091,126394,2016/2/1 0:10,6,8,545
267196,92145,2016/2/1 0:10,6,6,124
267196,92145,2016/2/1 0:10,6,6,124
267196,92145,2016/2/1 0:10,6,6,124
267196,92145,2016/2/1 0:10,6,6,124
267196,92145,2016/2/1 0:10,6,6,124
266704,83140,2016/2/1 0:10,3,7,741
228888,54357,2016/2/1 0:10,1,6,489
228888,54357,2016/2/1 0:10,1,6,489
228888,54357,2016/2/1 0:10,6,6,489
228888,54357,2016/2/1 0:10,6,6,489
227309,22962,2016/2/1 0:10,1,4,885
227309,126266,2016/2/1 0:10,1,4,752
227309,22962,2016/2/1 0:10,1,4,885
227309,22962,2016/2/1 0:10,1,4,885
266704,148782,2016/2/1 0:10,3,7,489
227309,22962,2016/2/1 0:10,6,4,885
227309,22962,2016/2/1 0:10,1,4,885
227309,126266,2016/2/1 0:10,1,4,752
227309,126266,2016/2/1 0:10,6,4,752
227309,126266,2016/2/1 0:10,6,4,752
227309,22962,2016/2/1 0:10,6,4,885
227309,126266,2016/2/1 0:10,6,4,752
294092,115863,2016/2/1 0:10,1,8,124
217091,126394,2016/2/1 0:10,6,8,545
294092,115863,2016/2/1 0:10,6,8,124
217091,126394,2016/2/1 0:10,6,8,545
294092,115863,2016/2/1 0:10,1,8,124
236033,94577,2016/2/1 0:10,6,7,157
247689,9112,2016/2/1 0:10,6,5,78
266704,96959,2016/2/1 0:10,3,9,489
242848,90402,2016/2/1 0:10,1,7,38
242848,90402,2016/2/1 0:10,1,7,38
264257,47408,2016/2/1 0:10,1,4,658
264257,47408,2016/2/1 0:10,6,4,658
223666,85687,2016/2/1 0:10,6,6,306
223666,85687,2016/2/1 0:10,6,6,306
223666,85687,2016/2/1 0:10,6,6,306
223666,150041,2016/2/1 0:10,6,6,306
217033,155792,2016/2/1 0:10,3,4,453
264257,47408,2016/2/1 0:10,6,4,658
223666,85687,2016/2/1 0:10,6,6,306
264257,47408,2016/2/1 0:10,6,4,658
264257,47408,2016/2/1 0:10,1,4,658
223666,150041,2016/2/1 0:10,1,6,306
223666,150041,2016/2/1 0:10,1,6,306
223666,150041,2016/2/1 0:10,1,6,306
223666,150041,2016/2/1 0:10,6,6,306
223666,150041,2016/2/1 0:10,1,6,306
223666,150041,2016/2/1 0:10,6,6,306
230786,7199,2016/2/1 0:10,6,4,306
218651,20719,2016/2/1 0:10,1,4,519
230786,7199,2016/2/1 0:10,1,4,306
230786,7199,2016/2/1 0:10,6,4,306
230786,7199,2016/2/1 0:10,1,4,306
267212,125699,2016/2/1 0:10,2,5,489
297692,30916,2016/2/1 0:10,1,7,508
200535,39253,2016/2/1 0:10,1,8,403
297692,30916,2016/2/1 0:10,6,7,508
218651,20719,2016/2/1 0:10,6,4,519
200535,39253,2016/2/1 0:10,1,8,403
200535,39253,2016/2/1 0:10,6,8,403
200535,39253,2016/2/1 0:10,6,8,403
297692,30916,2016/2/1 0:10,6,7,508
297692,30916,2016/2/1 0:10,1,7,508
297692,30916,2016/2/1 0:10,6,7,508
200535,39253,2016/2/1 0:10,6,8,403
236033,94577,2016/2/1 0:10,6,7,157
230786,7199,2016/2/1 0:10,2,4,306
242582,94944,2016/2/1 0:10,1,8,800
254421,93490,2016/2/1 0:10,1,8,812
254421,93490,2016/2/1 0:10,1,8,812
242582,94944,2016/2/1 0:10,6,8,800
242582,94944,2016/2/1 0:10,6,8,800
242582,94944,2016/2/1 0:10,6,8,800
246290,125188,2016/2/1 0:10,6,5,479
254421,93490,2016/2/1 0:10,1,8,812
242582,94944,2016/2/1 0:10,6,8,800
254421,93490,2016/2/1 0:10,1,8,812
254421,93490,2016/2/1 0:10,1,8,812
254421,93490,2016/2/1 0:10,1,8,812
246290,125188,2016/2/1 0:10,1,5,479
242582,94944,2016/2/1 0:10,1,8,800
242582,94944,2016/2/1 0:10,6,8,800
242582,94944,2016/2/1 0:10,6,8,800
246290,125188,2016/2/1 0:10,1,5,479
286056,151424,2016/2/1 0:10,1,5,124
286056,151424,2016/2/1 0:10,1,5,124
286056,151424,2016/2/1 0:10,6,5,124
222880,65174,2016/2/1 0:10,6,6,269
284551,136405,2016/2/1 0:10,1,9,640
222880,65174,2016/2/1 0:10,6,6,269
284551,136405,2016/2/1 0:10,6,9,640
286056,151424,2016/2/1 0:10,6,5,124
284551,136405,2016/2/1 0:10,1,9,640
284551,136405,2016/2/1 0:10,6,9,640
284771,43855,2016/2/1 0:10,1,8,489
284771,43855,2016/2/1 0:10,1,8,489
218995,84397,2016/2/1 0:10,6,6,159
263388,109728,2016/2/1 0:10,1,8,489
263388,81462,2016/2/1 0:10,1,8,489
263388,109728,2016/2/1 0:10,1,8,489
218995,84397,2016/2/1 0:10,6,6,159
263388,81462,2016/2/1 0:10,1,8,489
284771,60861,2016/2/1 0:10,1,8,489
284771,60861,2016/2/1 0:10,1,8,489
218995,84397,2016/2/1 0:10,6,6,159
263388,81462,2016/2/1 0:10,6,8,489
263388,81462,2016/2/1 0:10,6,8,489
218995,84397,2016/2/1 0:10,6,6,159
284771,43855,2016/2/1 0:10,6,8,489
284771,60861,2016/2/1 0:10,6,8,489
263388,109728,2016/2/1 0:10,6,8,489
263388,109728,2016/2/1 0:10,6,8,489
263388,109728,2016/2/1 0:10,6,8,489
217033,139435,2016/2/1 0:10,2,4,519
218995,84397,2016/2/1 0:10,1,6,159
284771,60861,2016/2/1 0:10,6,8,489
263388,81462,2016/2/1 0:10,6,8,489
218995,84397,2016/2/1 0:10,1,6,159
284771,43855,2016/2/1 0:10,6,8,489
217091,126394,2016/2/1 0:10,6,8,545
283106,160501,2016/2/1 0:10,1,6,514
304461,120803,2016/2/1 0:10,1,4,375
