user_id,order_id,category_id,price,finish_time,finish_time_hour
202568,"2300650896482108319	","2268105428166509056	",115.49,2020/5/3,4
203245,"2299376467194151208	","2268105441856717568	",29.84,2020/5/1,9
202242,"2299377145278890361	","2309018577547559424	",32.38,2020/5/1,9
202242,"2305135154395349802	","2309018577363010048	",20.81,2020/5/9,8
200042,"2299377624754946475	","2268105390174503680	",166.64,2020/5/1,9
203235,"2299377978016006607	","2268105439247860480	",43.96,2020/5/1,10
203247,"2299378134580986336	","2268105406549066752	",35.86,2020/5/1,10
202214,"2299378953569174067	","2268105423728935168	",6.92,2020/5/1,10
203250,"2299380959176295178	","2374498914000592384	",358.77,2020/5/1,10
201881,"2299382271381078918	","2268105426723668480	",180.53,2020/5/1,10
200790,"2299382969766249436	","2268105407220155392	",694.42,2020/5/1,10
202189,"2299386610329846112	","2268105392070329088	",208.31,2020/5/1,10
202189,"2299386610329846112	","2268105406356128768	",25.44,2020/5/1,10
202189,"2299386610329846112	","2268105446034244352	",18.5,2020/5/1,10
202102,"2299386992674210180	","2268105439516295936	",194.42,2020/5/1,10
200733,"2299387029173043592	","2268105428166509056	",138.87,2020/5/1,10
200733,"2299390833700373246	","2268105428166509056	",138.87,2020/5/1,10
203239,"2299387060143784332	","2268105403822769152	",41.64,2020/5/1,10
203239,"2300071353979503520	","2268105403822769152	",41.64,2020/5/2,8
201744,"2299387234509390246	","2268105428166509056	",856.46,2020/5/1,10
200975,"2299387713146585551	","2268105392070329088	",69.42,2020/5/1,10
200031,"2299388927053660752	","2268105441856717568	",23.13,2020/5/1,10
200351,"2299391408697508668	","2268105440917193472	",30.07,2020/5/1,10
201239,"2299391667175687002	","2268105430162997760	",76.37,2020/5/1,10
203251,"2299391859618743146	","2268105430162997760	",9.24,2020/5/1,10
203257,"2299392848107144130	","2268105430162997760	",203.68,2020/5/1,10
206752,"2299394913248215182	","2268105425893196288	",613.4,2020/5/1,10
206752,"2300006269462774607	","2268105427428311552	",27.75,2020/5/2,6
206752,"2300014113255850543	","2374498914000592384	",381.92,2020/5/2,7
206752,"2305887186542658263	","2268105424123199744	",462.94,2020/5/10,9
206752,"2305950752075415600	","2268105409225031680	",492.36,2020/5/10,11
202407,"2299395806903402727	","2268105422957183232	",1273.13,2020/5/1,10
203256,"2299396417350795558	","2268105430162997760	",25.44,2020/5/1,10
200026,"2299397383668105581	","2268105430162997760	",23.13,2020/5/1,10
202818,"2299397629118775680	","2268105392741417728	",101.6,2020/5/1,10
203202,"2299397751089136012	","2268105428166509056	",115.72,2020/5/1,10
203202,"2300096961614709062	","2268105409225031680	",121.5,2020/5/2,9
202638,"2299398503454998987	","2268105428594328064	",486.09,2020/5/1,10
200751,"2299398938152665586	","2268105406549066752	",25.44,2020/5/1,10
200712,"2299405074117427237	","2268105441009468160	",111.09,2020/5/1,10
200947,"2299405480042168393	","2268105409048870912	",16.88,2020/5/1,10
201299,"2299407354417905916	","2268105428166509056	",115.72,2020/5/1,10
201299,"2300629227357078363	","2268105430162997760	",25.44,2020/5/3,3
201299,"2300633663538200625	","2268105430162997760	",25.44,2020/5/3,3
203035,"2299407800389861675	","2268105402447037440	",27.75,2020/5/1,10
203263,"2299407906287649077	","2268105408679772160	",50.9,2020/5/1,11
200556,"2299408122353025355	","2268105403822769152	",41.64,2020/5/1,11
200334,"2299408931040002465	","2268105441856717568	",23.13,2020/5/1,11
200334,"2306588283515174980	","2374498914000592384	",543.96,2020/5/11,8
200334,"2306588283515174980	","2268105428166509056	",810.16,2020/5/11,8
200334,"2308073142788030764	","2268105390484882176	",18.5,2020/5/13,9
202312,"2299411094151627389	","2268105409048870912	",32.38,2020/5/1,11
203267,"2299411487543788203	","2268105419853398272	",18.5,2020/5/1,11
203272,"2299412793549390616	","2268105428401390080	",18.5,2020/5/1,11
200479,"2299414088909849476	","2268105458457772032	",403.45,2020/5/1,11
203068,"2299414224914350997	","2268105428166509056	",1387.01,2020/5/1,11
201943,"2299414339284632483	","2268105409048870912	",31.23,2020/5/1,11
203273,"2299417518214742242	","2268105428166509056	",85.39,2020/5/1,11
203258,"2299417684544061692	","2268105428166509056	",925.67,2020/5/1,11
203253,"2299417936286187798	","2268105393848713984	",236.09,2020/5/1,11
202998,"2299419090969690500	","2268105402900022272	",27.75,2020/5/1,11
202998,"2299419090969690500	","2268105441647002368	",53.22,2020/5/1,11
202961,"2299422670590051010	","2268105407220155392	",694.42,2020/5/1,11
201105,"2299423016569799396	","2268105402447037440	",21.97,2020/5/1,11
201105,"2306464997393302526	","2268105428166509056	",104.14,2020/5/11,4
201105,"2306543374749925490	","2268105390719763200	",5.76,2020/5/11,7
201105,"2310849659343471304	","2268105428166509056	",300.9,2020/5/17,5
202751,"2299423627335959324	","2268105406549066752	",39.1,2020/5/1,11
203193,"2299423744113771306	","2268105428166509056	",347.2,2020/5/1,11
203090,"2299423974146179908	","2268105426983715328	",11.55,2020/5/1,11
203238,"2299424481011041143	","2268105409225031680	",722.69,2020/5/1,11
202661,"2299424628289831817	","2268105428166509056	",138.63,2020/5/1,11
201167,"2299425320727479255	","2268105428166509056	",138.87,2020/5/1,11
201839,"2299430456963105185	","2268105428166509056	",115.72,2020/5/1,11
201010,"2299430520515199399	","2268105430162997760	",25.44,2020/5/1,11
201010,"2300080524430934784	","2268105427528974848	",2.29,2020/5/2,9
203275,"2299430630892503476	","2268105427260539392	",0.02,2020/5/1,11
203269,"2299430915945791957	","2268105408293897216	",37.01,2020/5/1,11
203269,"2299430915945791957	","2268105408679772160	",1.16,2020/5/1,11
200317,"2299431611621442072	","2268105440044778240	",21.97,2020/5/1,11
200317,"2299431611621442072	","2268105444734010112	",16.18,2020/5/1,11
200317,"2299431611621442072	","2268105442636858112	",45.58,2020/5/1,11
200317,"2299431611621442072	","2268105443777708800	",99.51,2020/5/1,11
200317,"2299431611621442072	","2268105441101742848	",69.42,2020/5/1,11
200317,"2299431611621442072	","2268105438778098432	",1.6,2020/5/1,11
200052,"2299431803418575405	","2268105390719763200	",1.37,2020/5/1,11
201499,"2299434554991051573	","2268105390484882176	",32.38,2020/5/1,11
202215,"2299435682789065613	","2268105406549066752	",5.76,2020/5/1,11
202215,"2299983839927206828	","2268105406549066752	",5.76,2020/5/2,6
202187,"2299437087327256588	","2268105409225031680	",178.01,2020/5/1,11
201425,"2299437237944713239	","2268105406356128768	",27.75,2020/5/1,11
201589,"2299441988044325311	","2268105402673529856	",55.53,2020/5/1,12
203266,"2299442205216997839	","2268105427528974848	",2.29,2020/5/1,12
203266,"2299442205216997839	","2268105424601350400	",4.61,2020/5/1,12
201063,"2299442621652664817	","2309018577363010048	",20.81,2020/5/1,12
202651,"2299443195425063460	","2268105428166509056	",115.49,2020/5/1,12
202651,"2299451356575957227	","2268105428166509056	",161.78,2020/5/1,12
203260,"2299444921808978636	","2268105427075990016	",0.23,2020/5/1,12
203260,"2299525153324794605	","2268105403822769152	",25.44,2020/5/1,14
203283,"2299446005130593043	","2268105430162997760	",25.44,2020/5/1,12
203195,"2299446739427394378	","2360741866917331968	",196.74,2020/5/1,12
202861,"2299446980927030111	","2268105407404704768	",20.81,2020/5/1,12
203284,"2299447879170786236	","2268105419375247616	",3.47,2020/5/1,12
203277,"2299448326661080038	","2268105430162997760	",23.13,2020/5/1,12
201550,"2299448635244413949	","2268105464766005504	",393.5,2020/5/1,12
202772,"2299448798428004362	","2268105392070329088	",104.14,2020/5/1,12
202748,"2299448823635771406	","2268105390484882176	",81,2020/5/1,12
202104,"2299449492392378437	","2268105398688940800	",57.85,2020/5/1,12
203099,"2299450505149022367	","2268105407933187072	",300.9,2020/5/1,12
203099,"2299450505149022367	","2268105407220155392	",324.05,2020/5/1,12
202036,"2299451942528614680	","2268105428166509056	",115.72,2020/5/1,12
203203,"2299452262134579507	","2268105402447037440	",18.5,2020/5/1,12
201986,"2299453469649535380	","2268105407220155392	",324.05,2020/5/1,12
202683,"2299454811113783810	","2268105402556089344	",50.9,2020/5/1,12
200561,"2299455209111290403	","2268105419853398272	",25.21,2020/5/1,12
203286,"2299456251286782594	","2268105402774193152	",13.87,2020/5/1,12
202539,"2299459995961394067	","2268105407220155392	",458.31,2020/5/1,12
202422,"2299461882693550114	","2268105430162997760	",39.33,2020/5/1,12
202220,"2299462630940606559	","2268105428166509056	",347.2,2020/5/1,12
200459,"2299462939976925310	","2268105447879738112	",231.46,2020/5/1,12
200459,"2302799205862736160	","2268105411523510272	",16.18,2020/5/6,3
203287,"2299463825679712465	","2268105440044778240	",11.55,2020/5/1,12
202299,"2299464764784378151	","2268105392632365824	",37.01,2020/5/1,12
202299,"2301309467356037752	","2268105407220155392	",932.85,2020/5/4,1
202149,"2299465344755958117	","2268105402447037440	",11.55,2020/5/1,12
201796,"2299467882645422638	","2268105441856717568	",23.13,2020/5/1,12
203127,"2299467894674686512	","2268105408772046848	",85.63,2020/5/1,12
200864,"2299470256906699505	","2268105405106226176	",17.34,2020/5/1,13
200864,"2299470256906699505	","2268105405106226176	",11.55,2020/5/1,13
200864,"2299470256906699505	","2268105426648171008	",539.33,2020/5/1,13
200864,"2299470256906699505	","2268105408679772160	",64.79,2020/5/1,13
203297,"2299470265060426483	","2268105428166509056	",64.56,2020/5/1,13
203297,"2300871086956347881	","2268105406549066752	",6,2020/5/3,11
203297,"2300871086956347881	","2268105428166509056	",138.87,2020/5/3,11
203298,"2299470366453531388	","2268105402556089344	",23.13,2020/5/1,13
203300,"2299470686269211422	","2268105428401390080	",18.5,2020/5/1,13
203291,"2299470860626428718	","2268105428166509056	",115.72,2020/5/1,13
203291,"2299470860626428718	","2268105402447037440	",11.55,2020/5/1,13
203291,"2299470860626428718	","2268105441101742848	",64.79,2020/5/1,13
203230,"2299470868469777200	","2268105428166509056	",208.31,2020/5/1,13
200213,"2299472657910858680	","2268105428166509056	",1388.63,2020/5/1,13
203285,"2299472768724370374	","2268105390719763200	",1.37,2020/5/1,13
203285,"2299472768724370374	","2268105439726011136	",27.75,2020/5/1,13
202557,"2299473611401986060	","2268105392414262016	",23.13,2020/5/1,13
200260,"2299473629764648975	","2268105446126519040	",6.92,2020/5/1,13
200260,"2306350294016983181	","2268105442242593536	",8.08,2020/5/11,0
200260,"2306350294016983181	","2268105389880902400	",39.33,2020/5/11,0
200260,"2306350294016983181	","2268105439004590848	",1.83,2020/5/11,0
200260,"2306350294016983181	","2268105439088476928	",1.83,2020/5/11,0
200260,"2306350294016983181	","2268105439088476928	",6.23,2020/5/11,0
200260,"2306350294016983181	","2268105439004590848	",1.6,2020/5/11,0
203303,"2299474180619370555	","2268105480435925504	",5.56,2020/5/1,13
200957,"2299474686251106407	","2268105427528974848	",3.45,2020/5/1,13
200957,"2299474686251106407	","2268105426908217856	",11.55,2020/5/1,13
203295,"2299474701870694505	","2268105409048870912	",13.87,2020/5/1,13
203295,"2310403393836810768	","2268105441210794752	",1.37,2020/5/16,15
200634,"2299477297926766896	","2268105430162997760	",45.12,2020/5/1,13
200634,"2299477297926766896	","2268105427260539392	",1.13,2020/5/1,13
202195,"2299478610685198736	","2268105428166509056	",347.2,2020/5/1,13
202169,"2299480012866191870	","2268105421933773056	",37.01,2020/5/1,13
203305,"2299480308807893525	","2268105464766005504	",393.5,2020/5/1,13
200989,"2299482060651233943	","2268105430162997760	",50.9,2020/5/1,13
200989,"2306133127560430157	","2268105428166509056	",995.35,2020/5/10,17
203268,"2299482176539853473	","2268105441747665664	",7.38,2020/5/1,13
201895,"2299484375487611723	","2268105441009468160	",162.01,2020/5/1,13
203311,"2299485535799870398	","2360741866917331968	",138.87,2020/5/1,13
203311,"2301373822013538956	","2268105441856717568	",37.01,2020/5/4,4
203311,"2301373822013538956	","2268105427260539392	",24.28,2020/5/4,4
203310,"2299486462791386111	","2268105428166509056	",300.9,2020/5/1,13
200584,"2299488113635885171	","2268105402447037440	",21.97,2020/5/1,13
203315,"2299489106217926853	","2268105428166509056	",115.72,2020/5/1,13
200466,"2299490380019663128	","2268105428594328064	",277.75,2020/5/1,13
203100,"2299490479961538854	","2268105430162997760	",60.16,2020/5/1,13
203100,"2299490479961538854	","2268105406691673088	",13.63,2020/5/1,13
203312,"2299491080887861590	","2268105410491711488	",74.05,2020/5/1,13
203318,"2299496830985044731	","2268105430162997760	",203.68,2020/5/1,13
200201,"2299497713667932987	","2268105392070329088	",127.29,2020/5/1,13
201082,"2299498145119208284	","2268105427629638144	",150.44,2020/5/1,13
203289,"2299499390768776129	","2268105421933773056	",37.01,2020/5/1,14
203289,"2300220259061203419	","2268105409048870912	",69.42,2020/5/2,13
202546,"2299499404911969221	","2268105441009468160	",60.16,2020/5/1,14
203319,"2299499556619944913	","2268105408964984832	",9.24,2020/5/1,14
203319,"2299499556619944913	","2268105421933773056	",20.81,2020/5/1,14
200340,"2299499950515422189	","2268105423527608576	",39.33,2020/5/1,14
203219,"2299500221870112768	","2268105441101742848	",67.11,2020/5/1,14
203320,"2299501625443614831	","2268105402447037440	",18.5,2020/5/1,14
203316,"2299502521011404978	","2374498914000592384	",416.64,2020/5/1,14
202331,"2299502736414081217	","2268105406247076864	",33.54,2020/5/1,14
202674,"2299505155470524762	","2268105644970082560	",27.75,2020/5/1,14
203321,"2299506745992544731	","2268105402556089344	",57.85,2020/5/1,14
201987,"2299508176216654392	","2268105427528974848	",11.55,2020/5/1,14
202992,"2299508428780864082	","2268105428166509056	",347.2,2020/5/1,14
202992,"2307374834675352162	","2268105447879738112	",300.9,2020/5/12,10
203322,"2299508445566468692	","2268105407010440192	",9.24,2020/5/1,14
203322,"2299508445566468692	","2268105406549066752	",18.5,2020/5/1,14
206725,"2299509116780937866	","2268105409225031680	",263.66,2020/5/1,14
203327,"2299512052038763358	","2268105430162997760	",203.68,2020/5/1,14
200915,"2299512202454893417	","2268105428166509056	",856.46,2020/5/1,14
202898,"2299512217705382764	","2268105392070329088	",347.2,2020/5/1,14
203288,"2299514347312906244	","2268105440220939008	",115.72,2020/5/1,14
202623,"2299517646376272098	","2268105428166509056	",277.75,2020/5/1,14
203331,"2299518429176004884	","2268105390484882176	",64.79,2020/5/1,14
201707,"2299519034447626566	","2268105428166509056	",347.2,2020/5/1,14
201707,"2299519034447626566	","2268105430162997760	",81,2020/5/1,14
201707,"2299519034447626566	","2268105427075990016	",2.78,2020/5/1,14
201707,"2301558208843481769	","2268105428166509056	",115.49,2020/5/4,10
200577,"2299520664882643383	","2268105408964984832	",52.99,2020/5/1,14
200577,"2307365751582884395	","2268105411422846976	",122.66,2020/5/12,10
203248,"2299522134491267609	","2268105428401390080	",18.5,2020/5/1,14
203325,"2299522178816672286	","2268105428166509056	",300.9,2020/5/1,14
203325,"2300171032687805240	","2268105406549066752	",77.52,2020/5/2,12
203332,"2299522872630051415	","2268105430162997760	",324.05,2020/5/1,14
203280,"2299523578598523525	","2268105408964984832	",9.24,2020/5/1,14
203280,"2299523578598523525	","2374498914000592384	",416.64,2020/5/1,14
203306,"2299523808790315665	","2268105409048870912	",13.87,2020/5/1,14
202062,"2299526084116349748	","2268105422042824960	",624.98,2020/5/1,14
202062,"2299526084116349748	","2268105421933773056	",10.39,2020/5/1,14
200456,"2299526959358542714	","2268105392070329088	",69.42,2020/5/1,14
203324,"2299527021065143167	","2268105403822769152	",50.9,2020/5/1,14
202319,"2299528725621900286	","2268105441101742848	",46.27,2020/5/1,15
201212,"2299530752250871944	","2268105388555502080	",393.5,2020/5/1,15
201890,"2299534934475276705	","2268105406549066752	",5.07,2020/5/1,15
201190,"2299535156840497582	","2268105391877391104	",13.17,2020/5/1,15
203337,"2299538244712268423	","2268105392741417728	",94.88,2020/5/1,15
202851,"2299540456905638681	","2268105428166509056	",104.14,2020/5/1,15
201149,"2299542149693178756	","2268105458457772032	",266.18,2020/5/1,15
203335,"2299547194576863476	","2268105390484882176	",65.95,2020/5/1,15
203330,"2299548489601778003	","2268105428401390080	",18.5,2020/5/1,15
203301,"2299549670742950311	","2268105411422846976	",75.21,2020/5/1,15
202127,"2299550038927344070	","2268105428166509056	",115.72,2020/5/1,15
202127,"2304385055805407606	","2268105430162997760	",104.14,2020/5/8,7
200093,"2299552652490441360	","2268105441101742848	",85.63,2020/5/1,15
203344,"2299555284432978749	","2268105428166509056	",115.72,2020/5/1,15
203344,"2299558053319541758	","2268105430162997760	",37.01,2020/5/1,15
203344,"2310135680329581387	","2268105446034244352	",2.29,2020/5/16,6
203342,"2299555430084379459	","2268105430162997760	",60.16,2020/5/1,15
203345,"2299555450703577924	","2268105402447037440	",11.55,2020/5/1,15
202224,"2299558195531612167	","2268105411422846976	",74.05,2020/5/1,15
202224,"2302912458974560977	","2268105439247860480	",43.96,2020/5/6,7
203341,"2299560400007463093	","2268105441101742848	",46.27,2020/5/1,16
200610,"2299560539921055938	","2268105440137052928	",23.13,2020/5/1,16
203346,"2299561744558719270	","2268105439247860480	",43.96,2020/5/1,16
203348,"2299562203616903502	","2268105390484882176	",13.87,2020/5/1,16
202489,"2299563287089512866	","2268105402673529856	",46.27,2020/5/1,16
203343,"2299563511367336369	","2268105421933773056	",37.01,2020/5/1,16
203343,"2305480260956717132	","2268105430162997760	",23.13,2020/5/9,20
200242,"2299569462472344453	","2268105424869785856	",11.55,2020/5/1,16
203213,"2299570192046359479	","2268105441563116288	",173.59,2020/5/1,16
203213,"2302249251935093072	","2268105428166509056	",300.9,2020/5/5,9
200833,"2299572432735830092	","2374498914000592384	",1967.57,2020/5/1,16
203357,"2299573562345783458	","2268105427528974848	",2.29,2020/5/1,16
203255,"2299573875324747964	","2268105408964984832	",9.24,2020/5/1,16
202875,"2299575297831338290	","2268105430162997760	",45.12,2020/5/1,16
203352,"2299577002505535919	","2268105402900022272	",62.48,2020/5/1,16
200089,"2299577132403130804	","2268105406549066752	",11.32,2020/5/1,16
203353,"2299577961474425330	","2268105402447037440	",11.55,2020/5/1,16
202773,"2299578593790919192	","2268105406691673088	",2.75,2020/5/1,16
202033,"2299579013263262261	","2268105442636858112	",16.18,2020/5/1,16
202033,"2299579013263262261	","2268105440371933952	",30.07,2020/5/1,16
202616,"2299580218068697744	","2268105393848713984	",162.01,2020/5/1,16
200506,"2299580401997316766	","2268105420969083136	",185.16,2020/5/1,16
203359,"2299581234180784863	","2268105427528974848	",6.92,2020/5/1,16
203340,"2299581874063803160	","2268105428166509056	",347.2,2020/5/1,16
200357,"2299581964945982238	","2268105406356128768	",32.38,2020/5/1,16
200357,"2300070933819294582	","2268105430162997760	",131.92,2020/5/2,8
203363,"2299582005639119651	","2268105430162997760	",25.44,2020/5/1,16
200106,"2299582517981741898	","2268105392741417728	",122.66,2020/5/1,16
201264,"2299583561281307540	","2268105410491711488	",34.7,2020/5/1,16
200981,"2299585776377135173	","2268105388421284352	",185.16,2020/5/1,16
203347,"2299586738575638663	","2268105441009468160	",111.09,2020/5/1,16
203347,"2299586738575638663	","2268105440044778240	",13.87,2020/5/1,16
202411,"2299587347529859258	","2268105438702600960	",20.12,2020/5/1,16
202411,"2299587347529859258	","2268105444356522752	",27.99,2020/5/1,16
202411,"2299587347529859258	","2268105406549066752	",5.07,2020/5/1,16
203365,"2299588512204194065	","2268105419375247616	",3.45,2020/5/1,16
201556,"2299592258908848666	","2268105440917193472	",57.85,2020/5/1,17
201556,"2299592258908848666	","2268105402556089344	",23.13,2020/5/1,17
201500,"2299594322355421865	","2268105403822769152	",55.53,2020/5/1,17
201500,"2310152332765037010	","2268105439247860480	",152.52,2020/5/16,6
201500,"2310152332765037010	","2268105392070329088	",289.33,2020/5/16,6
201500,"2310152332765037010	","2268105439726011136	",50.9,2020/5/16,6
200527,"2299594452823442104	","2268105430162997760	",8.08,2020/5/1,17
200527,"2299594452823442104	","2268105427075990016	",2.78,2020/5/1,17
202563,"2299594813600694998	","2268105407404704768	",20.81,2020/5/1,17
202563,"2299594813600694998	","2268105428401390080	",18.5,2020/5/1,17
202150,"2299595044169974498	","2268105412119101440	",14.58,2020/5/1,17
202150,"2301621776079126611	","2268105412119101440	",7.87,2020/5/4,12
203356,"2299595412631192315	","2268105398194012928	",43.96,2020/5/1,17
203356,"2299595412631192315	","2268105445304435456	",12.94,2020/5/1,17
203356,"2299595412631192315	","2268105421061357824	",9.24,2020/5/1,17
203356,"2299595412631192315	","2268105419375247616	",4.4,2020/5/1,17
203091,"2299598202908705738	","2268105389956399872	",175.9,2020/5/1,17
203091,"2307360015805055885	","2268105428166509056	",231.23,2020/5/12,10
203148,"2299598248643396559	","2268105428166509056	",300.9,2020/5/1,17
203367,"2299599948343148636	","2268105402447037440	",11.55,2020/5/1,17
203367,"2300775127614226889	","2268105428166509056	",254.61,2020/5/3,8
203237,"2299601014501671078	","2268105428401390080	",18.5,2020/5/1,17
203371,"2299602027417698546	","2268105406356128768	",24.28,2020/5/1,17
203328,"2299605963344183813	","2268105427528974848	",23.13,2020/5/1,17
200606,"2299609278631117522	","2268105389327254272	",155.07,2020/5/1,17
203373,"2299610427165770519	","2268105407933187072	",152.52,2020/5/1,17
203373,"2299617807463088352	","2268105407933187072	",152.52,2020/5/1,17
202874,"2299616777333637262	","2268105428166509056	",150.44,2020/5/1,17
203375,"2299625244450620088	","2268105430162997760	",203.68,2020/5/1,18
202106,"2299627883322147665	","2268105430162997760	",20.81,2020/5/1,18
200726,"2299627978063086421	","2268105442242593536	",4.14,2020/5/1,18
201606,"2299628431828058992	","2268105426983715328	",25.44,2020/5/1,18
201606,"2299628431828058992	","2268105427528974848	",23.13,2020/5/1,18
201683,"2299629201147298708	","2268105409938063360	",33.56,2020/5/1,18
201683,"2299629201147298708	","2268105410307162112	",25.44,2020/5/1,18
201683,"2299629201147298708	","2268105406549066752	",35.86,2020/5/1,18
201683,"2299629201147298708	","2268105406356128768	",25.44,2020/5/1,18
201140,"2299629308462760863	","2268105430162997760	",25.44,2020/5/1,18
200165,"2299629550700594094	","2268105430162997760	",37.01,2020/5/1,18
203374,"2299630396314223580	","2268105441101742848	",43.96,2020/5/1,18
203374,"2299630396314223580	","2268105441009468160	",78.68,2020/5/1,18
203374,"2299630396314223580	","2268105439407244032	",81,2020/5/1,18
203374,"2299630396314223580	","2268105442242593536	",12.25,2020/5/1,18
203374,"2299630396314223580	","2268105444734010112	",6.92,2020/5/1,18
203380,"2299637432980603232	","2268105428401390080	",18.5,2020/5/1,18
201829,"2299639220811071938	","2268105441101742848	",55.53,2020/5/1,18
202200,"2299644951060808458	","2268105392414262016	",17.57,2020/5/1,18
200904,"2299653728505954512	","2268105408679772160	",138.87,2020/5/1,19
200904,"2299653728505954512	","2268105426648171008	",601.83,2020/5/1,19
203385,"2299657241503990183	","2268105404862956544	",46.27,2020/5/1,19
203333,"2299661657258852972	","2268105427260539392	",0.02,2020/5/1,19
203333,"2299661657258852972	","2268105427260539392	",0.02,2020/5/1,19
203333,"2299661657258852972	","2268105535649743616	",0.23,2020/5/1,19
203333,"2299680441214435736	","2268105427260539392	",0.02,2020/5/1,20
203333,"2299680441214435736	","2268105427075990016	",0.23,2020/5/1,20
203333,"2300918313284272455	","2268105428166509056	",254.61,2020/5/3,13
202803,"2299663379473629891	","2268105402447037440	",11.55,2020/5/1,19
202504,"2299664120389042916	","2268105392741417728	",118.03,2020/5/1,19
203388,"2299672004774592587	","2268105441101742848	",32.38,2020/5/1,19
203027,"2299672126459740243	","2268105427872907776	",13.87,2020/5/1,19
203027,"2301381520322986176	","2268105441647002368	",48.59,2020/5/4,4
202954,"2299680185269617035	","2268105402556089344	",46.27,2020/5/1,20
202580,"2299683356255715846	","2268105428166509056	",347.2,2020/5/1,20
202580,"2299683356255715846	","2268105404485469184	",43.96,2020/5/1,20
202778,"2299686033446404725	","2268105402673529856	",25.44,2020/5/1,20
203389,"2299692202269344605	","2268105428166509056	",1212.94,2020/5/1,20
201312,"2299703902154522825	","2268105430162997760	",37.01,2020/5/1,20
203393,"2299717804821054023	","2268105430162997760	",25.44,2020/5/1,21
202329,"2299727307243258714	","2268105427075990016	",2.78,2020/5/1,21
200481,"2299728129964376959	","2268105428166509056	",995.35,2020/5/1,21
200590,"2299745970151227710	","2268105407220155392	",509.24,2020/5/1,22
200590,"2299745970151227710	","2268105428166509056	",254.61,2020/5/1,22
200590,"2299745970151227710	","2268105407220155392	",412.01,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.6,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.6,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.6,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.6,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.83,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.83,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.83,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.6,2020/5/1,22
203395,"2299748983758651784	","2268105428762100224	",1.83,2020/5/1,22
201421,"2299765991527154508	","2268105419752734976	",46.27,2020/5/1,22
200441,"2299778117285183628	","2268105406549066752	",99.51,2020/5/1,23
203397,"2299781427153076448	","2268105430162997760	",25.44,2020/5/1,23
203398,"2299798292961165941	","2268105459539902464	",208.31,2020/5/1,23
203400,"2299823529316581668	","2268105428166509056	",856.23,2020/5/2,0
203400,"2300021010847498425	","2268105428166509056	",856.23,2020/5/2,7
203396,"2299831581457514969	","2268105426648171008	",185.16,2020/5/2,1
201226,"2299843773770761001	","2268105428401390080	",18.5,2020/5/2,1
201226,"2299843773770761001	","2268105428401390080	",41.64,2020/5/2,1
201226,"2299843773770761001	","2268105428401390080	",41.64,2020/5/2,1
202153,"2299869958206652965	","2268105428166509056	",162.01,2020/5/2,2
202153,"2304313624224596886	","2268105441101742848	",67.11,2020/5/8,5
200941,"2299880965620630440	","2268105392833692416	",347.2,2020/5/2,2
201084,"2299882710576923617	","2268105440917193472	",16.18,2020/5/2,2
201572,"2299884513766932522	","2268105419375247616	",3.01,2020/5/2,2
201572,"2299884513766932522	","2268105419375247616	",3.47,2020/5/2,2
201572,"2299884513766932522	","2268105419375247616	",3.01,2020/5/2,2
203309,"2299884745770663989	","2268105445203772160	",20.81,2020/5/2,2
203401,"2299886335302828133	","2268105396608566016	",162.01,2020/5/2,2
200391,"2299886476625707115	","2268105430162997760	",10.86,2020/5/2,2
200195,"2299890011367014640	","2268105428166509056	",231.23,2020/5/2,2
202735,"2299894548823802246	","2268105439944114944	",224.51,2020/5/2,3
203249,"2299906448559178625	","2268105428166509056	",925.67,2020/5/2,3
203409,"2299907310983578533	","2268105428166509056	",115.72,2020/5/2,3
202937,"2299909096976942061	","2268105430162997760	",324.05,2020/5/2,3
202937,"2299909096976942061	","2268105428594328064	",486.09,2020/5/2,3
202937,"2299909096976942061	","2268105411422846976	",122.66,2020/5/2,3
201909,"2299909574984991743	","2268105428166509056	",115.72,2020/5/2,3
203412,"2299910662660292657	","2268105402447037440	",18.5,2020/5/2,3
203412,"2300202302683742402	","2268105442242593536	",8.08,2020/5/2,13
203414,"2299916255831785801	","2268105428074234368	",22.89,2020/5/2,3
202279,"2299919511576379888	","2268105428166509056	",115.72,2020/5/2,3
201409,"2299920107838636559	","2268105428166509056	",115.72,2020/5/2,3
200211,"2299921123892003407	","2360741866917331968	",196.74,2020/5/2,3
200211,"2300028985267979143	","2268105389327254272	",226.83,2020/5/2,7
200211,"2300028985267979143	","2268105388555502080	",358.77,2020/5/2,7
200211,"2300046740234961496	","2268105444734010112	",17.34,2020/5/2,8
200211,"2300046740234961496	","2268105444734010112	",13.87,2020/5/2,8
200211,"2300046740234961496	","2268105444734010112	",17.34,2020/5/2,8
200211,"2300775781707547149	","2360741867017995264	",671.27,2020/5/3,8
200211,"2304298977429815898	","2268105428594328064	",324.05,2020/5/8,4
200211,"2304323884146492322	","2268105410114224128	",30.07,2020/5/8,5
